,Code,StockName,Date,Open,High,Low,Close,Volume,AdjClose
0,1301,(株)極洋,2016-09-28,分割: 1株 -> 0.1株,,,,,
1,1352,(株)ホウスイ,2017-09-27,分割: 1株 -> 0.1株,,,,,
2,1379,ホクト(株),2000-03-28,分割: 1株 -> 1.2株,,,,,
3,1379,ホクト(株),2001-03-27,分割: 1株 -> 1.2株,,,,,
4,1379,ホクト(株),2002-03-26,分割: 1株 -> 1.2株,,,,,
5,1379,ホクト(株),2003-03-26,分割: 1株 -> 1.1株,,,,,
6,1382,(株)ホーブ,2013-12-26,分割: 1株 -> 100株,,,,,
7,1400,ルーデン・ホールディングス(株),2006-08-28,分割: 1株 -> 5株,,,,,
8,1400,ルーデン・ホールディングス(株),2007-09-03,分割: 1株 -> 0.1株,,,,,
9,1400,ルーデン・ホールディングス(株),2014-03-19,分割: 1株 -> 100株,,,,,
10,1401,(株)エムビーエス,2017-03-29,分割: 1株 -> 10株,,,,,
11,1407,(株)ウエストホールディングス,2011-08-29,分割: 1株 -> 1.5株,,,,,
12,1407,(株)ウエストホールディングス,2013-08-28,分割: 1株 -> 2株,,,,,
13,1408,サムシングホールディングス(株),2011-06-28,分割: 1株 -> 2株,,,,,
14,1408,サムシングホールディングス(株),2012-12-26,分割: 1株 -> 2株,,,,,
15,1408,サムシングホールディングス(株),2013-06-26,分割: 1株 -> 100株,,,,,
16,1429,(株)日本アクア,2014-12-26,分割: 1株 -> 5株,,,,,
17,1430,ファーストコーポレーション(株),2015-11-26,分割: 1株 -> 4株,,,,,
18,1433,ベステラ(株),2016-01-27,分割: 1株 -> 2株,,,,,
19,1433,ベステラ(株),2017-01-27,分割: 1株 -> 3株,,,,,
20,1435,(株)インベスターズクラウド,2016-06-28,分割: 1株 -> 2株,,,,,
21,1491,中外鉱業(株),2000-07-26,分割: 1株 -> 1.153株,,,,,
22,1491,中外鉱業(株),2000-10-26,分割: 1株 -> 1.125株,,,,,
23,1491,中外鉱業(株),2003-08-01,分割: 1株 -> 0.1株,,,,,
24,1515,日鉄鉱業(株),2016-09-28,分割: 1株 -> 0.1株,,,,,
25,1518,三井松島産業(株),2016-09-28,分割: 1株 -> 0.1株,,,,,
26,1605,国際石油開発帝石(株),2013-09-26,分割: 1株 -> 400株,,,,,
27,1711,(株)省電舎ホールディングス,2013-09-26,分割: 1株 -> 200株,,,,,
28,1711,(株)省電舎ホールディングス,2014-03-27,分割: 1株 -> 1.095株,,,,,
29,1711,(株)省電舎ホールディングス,2014-06-20,分割: 1株 -> 0.947株,,,,,
30,1716,第一カッター興業(株),2015-06-26,分割: 1株 -> 2株,,,,,
31,1717,明豊ファシリティワークス(株),2005-07-26,分割: 1株 -> 2株,,,,,
32,1718,美樹工業(株),2006-12-26,分割: 1株 -> 2株,,,,,
33,1718,美樹工業(株),2017-06-28,分割: 1株 -> 0.1株,,,,,
34,1720,東急建設(株),2006-08-04,分割: 1株 -> 0.1株,,,,,
35,1722,ミサワホーム(株),2005-05-27,分割: 1株 -> 0.1株,,,,,
36,1726,(株)ビーアールホールディングス,2014-09-26,分割: 1株 -> 2株,,,,,
37,1726,(株)ビーアールホールディングス,2016-09-28,分割: 1株 -> 2株,,,,,
38,1743,コーアツ工業(株),2017-03-29,分割: 1株 -> 0.1株,,,,,
39,1757,クレアホールディングス(株),2004-10-01,分割: 1株 -> 0.1株,,,,,
40,1757,クレアホールディングス(株),2007-05-08,分割: 1株 -> 0.1株,,,,,
41,1757,クレアホールディングス(株),2012-07-11,分割: 1株 -> 0.01株,,,,,
42,1757,クレアホールディングス(株),2013-03-27,分割: 1株 -> 1.25株,,,,,
43,1757,クレアホールディングス(株),2013-06-20,分割: 1株 -> 0.975株,,,,,
44,1762,(株)高松コンストラクショングループ,2000-03-28,分割: 1株 -> 1.2株,,,,,
45,1762,(株)高松コンストラクショングループ,2006-03-28,分割: 1株 -> 2株,,,,,
46,1766,東建コーポレーション(株),2004-06-25,分割: 1株 -> 2株,,,,,
47,1770,藤田エンジニアリング(株),2000-09-26,分割: 1株 -> 2株,,,,,
48,1782,常磐開発(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
49,1783,(株)アジアゲートホールディングス,2008-07-01,分割: 1株 -> 0.1株,,,,,
50,1793,(株)大本組,2017-09-27,分割: 1株 -> 0.2株,,,,,
51,1798,(株)守谷商会,2017-09-27,分割: 1株 -> 0.2株,,,,,
52,1801,大成建設(株),2017-09-27,分割: 1株 -> 0.2株,,,,,
53,1805,飛島建設(株),2003-07-31,分割: 1株 -> 0.5株,,,,,
54,1805,飛島建設(株),2011-09-28,分割: 1株 -> 0.2株,,,,,
55,1807,(株)佐藤渡辺,2017-09-27,分割: 1株 -> 0.2株,,,,,
56,1808,(株)長谷工コーポレーション,2002-08-02,分割: 1株 -> 0.2株,,,,,
57,1808,(株)長谷工コーポレーション,2013-09-26,分割: 1株 -> 0.2株,,,,,
58,1810,松井建設(株),2005-05-26,分割: 1株 -> 1.1株,,,,,
59,1811,(株)錢高組,2017-09-27,分割: 1株 -> 0.1株,,,,,
60,1813,(株)不動テトラ,2004-03-02,分割: 1株 -> 0.2株,,,,,
61,1814,大末建設(株),2001-02-28,分割: 1株 -> 0.5株,,,,,
62,1814,大末建設(株),2014-07-29,分割: 1株 -> 0.1株,,,,,
63,1815,鉄建建設(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
64,1820,西松建設(株),2017-09-27,分割: 1株 -> 0.2株,,,,,
65,1821,三井住友建設(株),2001-08-06,分割: 1株 -> 0.5株,,,,,
66,1821,三井住友建設(株),2005-09-05,分割: 1株 -> 0.1株,,,,,
67,1821,三井住友建設(株),2017-09-27,分割: 1株 -> 0.2株,,,,,
68,1826,佐田建設(株),2015-09-28,分割: 1株 -> 0.2株,,,,,
69,1827,(株)ナカノフドー建設,2004-03-09,分割: 1株 -> 0.5株,,,,,
70,1828,田辺工業(株),2017-03-29,分割: 1株 -> 2株,,,,,
71,1833,(株)奥村組,2017-09-27,分割: 1株 -> 0.2株,,,,,
72,1844,(株)大盛工業,2003-12-05,分割: 1株 -> 0.1株,,,,,
73,1844,(株)大盛工業,2016-01-27,分割: 1株 -> 0.1株,,,,,
74,1847,(株)イチケン,2017-09-27,分割: 1株 -> 0.2株,,,,,
75,1861,(株)熊谷組,2001-03-01,分割: 1株 -> 0.5株,,,,,
76,1861,(株)熊谷組,2003-08-05,分割: 1株 -> 0.2株,,,,,
77,1861,(株)熊谷組,2003-09-03,分割: 1株 -> 1.495株,,,,,
78,1861,(株)熊谷組,2017-09-27,分割: 1株 -> 0.1株,,,,,
79,1867,(株)植木組,2017-09-27,分割: 1株 -> 0.1株,,,,,
80,1879,新日本建設(株),2006-03-28,分割: 1株 -> 2株,,,,,
81,1882,東亜道路工業(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
82,1884,日本道路(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
83,1885,東亜建設工業(株),2016-09-28,分割: 1株 -> 0.1株,,,,,
84,1888,若築建設(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
85,1890,東洋建設(株),2012-09-26,分割: 1株 -> 0.2株,,,,,
86,1893,五洋建設(株),2007-08-07,分割: 1株 -> 0.5株,,,,,
87,1898,世紀東急工業(株),2014-09-26,分割: 1株 -> 0.2株,,,,,
88,1899,(株)福田組,2017-06-28,分割: 1株 -> 0.2株,,,,,
89,1904,大成温調(株),2016-09-28,分割: 1株 -> 0.5株,,,,,
90,1909,日本ドライケミカル(株),2013-03-27,分割: 1株 -> 2株,,,,,
91,1916,日成ビルド工業(株),2017-09-27,分割: 1株 -> 0.5株,,,,,
92,1929,日特建設(株),2012-09-26,分割: 1株 -> 0.25株,,,,,
93,1931,日本電通(株),2016-09-28,分割: 1株 -> 0.2株,,,,,
94,1933,(株)ＳＹＳＫＥＮ,2017-09-27,分割: 1株 -> 0.2株,,,,,
95,1937,西部電気工業(株),2016-09-28,分割: 1株 -> 0.2株,,,,,
96,1939,(株)四電工,2017-09-27,分割: 1株 -> 0.2株,,,,,
97,1946,(株)トーエネック,2017-09-27,分割: 1株 -> 0.2株,,,,,
98,1948,(株)弘電社,2017-09-27,分割: 1株 -> 0.1株,,,,,
99,1954,日本工営(株),2016-12-28,分割: 1株 -> 0.2株,,,,,
100,1956,ＮＤＳ(株),2016-09-28,分割: 1株 -> 0.1株,,,,,
101,1964,中外炉工業(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
102,1965,(株)テクノ菱和,2009-03-26,分割: 1株 -> 1.1株,,,,,
103,1966,(株)高田工業所,2003-08-01,分割: 1株 -> 0.5株,,,,,
104,1968,太平電業(株),2017-09-27,分割: 1株 -> 0.5株,,,,,
105,1971,中央ビルト工業(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
106,1972,三晃金属工業(株),2016-09-28,分割: 1株 -> 0.1株,,,,,
107,1975,(株)朝日工業社,2016-09-28,分割: 1株 -> 0.2株,,,,,
108,1980,ダイダン(株),2017-09-27,分割: 1株 -> 0.5株,,,,,
109,1987,(株)ソルコム,2017-06-28,分割: 1株 -> 0.2株,,,,,
110,1992,神田通信機(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
111,1997,暁飯島工業(株),2015-02-25,分割: 1株 -> 0.1株,,,,,
112,1997,暁飯島工業(株),2016-08-29,分割: 1株 -> 2株,,,,,
113,2001,日本製粉(株),2016-09-28,分割: 1株 -> 0.5株,,,,,
114,2002,(株)日清製粉グループ本社,2005-09-27,分割: 1株 -> 1.1株,,,,,
115,2002,(株)日清製粉グループ本社,2013-09-26,分割: 1株 -> 1.1株,,,,,
116,2002,(株)日清製粉グループ本社,2014-09-26,分割: 1株 -> 1.1株,,,,,
117,2003,日東富士製粉(株),2016-09-28,分割: 1株 -> 0.1株,,,,,
118,2004,昭和産業(株),2017-09-27,分割: 1株 -> 0.2株,,,,,
119,2008,(株)増田製粉所,2017-09-27,分割: 1株 -> 0.1株,,,,,
120,2107,東洋精糖(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
121,2108,日本甜菜製糖(株),2016-09-28,分割: 1株 -> 0.1株,,,,,
122,2109,三井製糖(株),2016-09-28,分割: 1株 -> 0.2株,,,,,
123,2117,日新製糖(株),2016-02-25,分割: 1株 -> 3株,,,,,
124,2120,(株)ＬＩＦＵＬＬ,2008-03-26,分割: 1株 -> 2株,,,,,
125,2120,(株)ＬＩＦＵＬＬ,2011-09-28,分割: 1株 -> 100株,,,,,
126,2120,(株)ＬＩＦＵＬＬ,2013-12-26,分割: 1株 -> 3株,,,,,
127,2120,(株)ＬＩＦＵＬＬ,2015-05-27,分割: 1株 -> 2株,,,,,
128,2121,(株)ミクシィ,2007-06-26,分割: 1株 -> 2株,,,,,
129,2121,(株)ミクシィ,2013-03-27,分割: 1株 -> 100株,,,,,
130,2121,(株)ミクシィ,2014-06-26,分割: 1株 -> 5株,,,,,
131,2122,(株)インタースペース,2007-03-27,分割: 1株 -> 2株,,,,,
132,2122,(株)インタースペース,2013-03-27,分割: 1株 -> 200株,,,,,
133,2124,ＪＡＣ　Ｒｅｃｒｕｉｔｍｅｎｔ,2012-12-26,分割: 1株 -> 10株,,,,,
134,2124,ＪＡＣ　Ｒｅｃｒｕｉｔｍｅｎｔ,2013-12-26,分割: 1株 -> 3株,,,,,
135,2124,ＪＡＣ　Ｒｅｃｒｕｉｔｍｅｎｔ,2014-12-26,分割: 1株 -> 2株,,,,,
136,2127,(株)日本Ｍ＆Ａセンター,2007-03-27,分割: 1株 -> 4株,,,,,
137,2127,(株)日本Ｍ＆Ａセンター,2012-03-28,分割: 1株 -> 200株,,,,,
138,2127,(株)日本Ｍ＆Ａセンター,2014-03-27,分割: 1株 -> 3株,,,,,
139,2127,(株)日本Ｍ＆Ａセンター,2016-09-28,分割: 1株 -> 2株,,,,,
140,2130,(株)メンバーズ,2016-12-28,分割: 1株 -> 2株,,,,,
141,2134,燦キャピタルマネージメント(株),2008-09-25,分割: 1株 -> 2株,,,,,
142,2134,燦キャピタルマネージメント(株),2009-08-26,分割: 1株 -> 3株,,,,,
143,2134,燦キャピタルマネージメント(株),2013-09-26,分割: 1株 -> 100株,,,,,
144,2136,(株)ヒップ,2008-03-26,分割: 1株 -> 3株,,,,,
145,2136,(株)ヒップ,2013-03-27,分割: 1株 -> 100株,,,,,
146,2138,クルーズ(株),2010-09-28,分割: 1株 -> 2株,,,,,
147,2138,クルーズ(株),2011-02-24,分割: 1株 -> 2株,,,,,
148,2138,クルーズ(株),2013-09-26,分割: 1株 -> 100株,,,,,
149,2144,(株)やまねメディカル,2008-01-28,分割: 1株 -> 5株,,,,,
150,2144,(株)やまねメディカル,2013-09-26,分割: 1株 -> 100株,,,,,
151,2146,ＵＴグループ(株),2013-06-26,分割: 1株 -> 200株,,,,,
152,2148,アイティメディア(株),2007-09-25,分割: 1株 -> 2株,,,,,
153,2148,アイティメディア(株),2010-09-28,分割: 1株 -> 100株,,,,,
154,2148,アイティメディア(株),2015-11-26,分割: 1株 -> 3株,,,,,
155,2150,(株)ケアネット,2013-03-27,分割: 1株 -> 100株,,,,,
156,2150,(株)ケアネット,2017-09-27,分割: 1株 -> 2株,,,,,
157,2151,(株)タケエイ,2007-09-25,分割: 1株 -> 2株,,,,,
158,2151,(株)タケエイ,2013-06-26,分割: 1株 -> 3株,,,,,
159,2152,幼児活動研究会(株),2013-09-26,分割: 1株 -> 4株,,,,,
160,2153,Ｅ・Ｊホールディングス(株),2010-11-26,分割: 1株 -> 20株,,,,,
161,2154,(株)トラスト・テック,2010-06-28,分割: 1株 -> 5株,,,,,
162,2154,(株)トラスト・テック,2013-06-26,分割: 1株 -> 100株,,,,,
163,2154,(株)トラスト・テック,2016-03-29,分割: 1株 -> 2株,,,,,
164,2157,(株)コシダカホールディングス,2011-08-29,分割: 1株 -> 400株,,,,,
165,2157,(株)コシダカホールディングス,2014-08-27,分割: 1株 -> 2株,,,,,
166,2158,(株)ＦＲＯＮＴＥＯ,2011-09-28,分割: 1株 -> 2株,,,,,
167,2158,(株)ＦＲＯＮＴＥＯ,2012-03-28,分割: 1株 -> 2株,,,,,
168,2158,(株)ＦＲＯＮＴＥＯ,2014-03-27,分割: 1株 -> 10株,,,,,
169,2159,(株)フルスピード,2008-03-26,分割: 1株 -> 5株,,,,,
170,2159,(株)フルスピード,2013-10-29,分割: 1株 -> 100株,,,,,
171,2162,ｎｍｓホールディングス(株),2011-03-29,分割: 1株 -> 5株,,,,,
172,2162,ｎｍｓホールディングス(株),2013-12-26,分割: 1株 -> 100株,,,,,
173,2163,(株)アルトナー,2011-01-27,分割: 1株 -> 3株,,,,,
174,2163,(株)アルトナー,2017-01-27,分割: 1株 -> 2株,,,,,
175,2164,(株)地域新聞社,2011-02-24,分割: 1株 -> 200株,,,,,
176,2168,(株)パソナグループ,2013-11-27,分割: 1株 -> 100株,,,,,
177,2169,ＣＤＳ(株),2012-12-26,分割: 1株 -> 200株,,,,,
178,2170,(株)リンクアンドモチベーション,2012-06-27,分割: 1株 -> 2株,,,,,
179,2170,(株)リンクアンドモチベーション,2013-04-25,分割: 1株 -> 2株,,,,,
180,2170,(株)リンクアンドモチベーション,2013-11-27,分割: 1株 -> 2株,,,,,
181,2170,(株)リンクアンドモチベーション,2014-03-27,分割: 1株 -> 100株,,,,,
182,2173,(株)博展,2012-03-28,分割: 1株 -> 200株,,,,,
183,2174,ＧＣＡ(株),2012-12-26,分割: 1株 -> 100株,,,,,
184,2175,(株)エス・エム・エス,2008-09-25,分割: 1株 -> 3株,,,,,
185,2175,(株)エス・エム・エス,2009-09-25,分割: 1株 -> 2株,,,,,
186,2175,(株)エス・エム・エス,2013-03-27,分割: 1株 -> 200株,,,,,
187,2175,(株)エス・エム・エス,2014-12-26,分割: 1株 -> 2株,,,,,
188,2176,(株)イナリサーチ,2012-09-26,分割: 1株 -> 100株,,,,,
189,2178,(株)トライステージ,2009-08-26,分割: 1株 -> 3株,,,,,
190,2178,(株)トライステージ,2017-02-24,分割: 1株 -> 4株,,,,,
191,2179,(株)成学社,2009-11-26,分割: 1株 -> 200株,,,,,
192,2179,(株)成学社,2012-09-26,分割: 1株 -> 2株,,,,,
193,2180,(株)サニーサイドアップ,2012-12-06,分割: 1株 -> 4株,,,,,
194,2180,(株)サニーサイドアップ,2017-05-25,分割: 1株 -> 2株,,,,,
195,2181,パーソルホールディングス(株),2015-10-26,分割: 1株 -> 3株,,,,,
196,2183,(株)リニカル,2015-12-28,分割: 1株 -> 2株,,,,,
197,2186,ソーバル(株),2011-10-27,分割: 1株 -> 2株,,,,,
198,2186,ソーバル(株),2017-08-29,分割: 1株 -> 2株,,,,,
199,2193,クックパッド(株),2009-11-26,分割: 1株 -> 3株,,,,,
200,2193,クックパッド(株),2010-06-28,分割: 1株 -> 2株,,,,,
201,2193,クックパッド(株),2010-12-28,分割: 1株 -> 2株,,,,,
202,2193,クックパッド(株),2013-04-25,分割: 1株 -> 2株,,,,,
203,2193,クックパッド(株),2015-06-26,分割: 1株 -> 3株,,,,,
204,2196,(株)エスクリ,2012-08-29,分割: 1株 -> 3株,,,,,
205,2198,アイ・ケイ・ケイ(株),2012-03-28,分割: 1株 -> 2株,,,,,
206,2198,アイ・ケイ・ケイ(株),2013-03-27,分割: 1株 -> 2株,,,,,
207,2198,アイ・ケイ・ケイ(株),2015-04-27,分割: 1株 -> 2株,,,,,
208,2201,森永製菓(株),2016-09-28,分割: 1株 -> 0.2株,,,,,
209,2204,(株)中村屋,2016-09-28,分割: 1株 -> 0.1株,,,,,
210,2206,江崎グリコ(株),2014-09-26,分割: 1株 -> 0.5株,,,,,
211,2209,井村屋グループ(株),2016-09-28,分割: 1株 -> 0.5株,,,,,
212,2211,(株)不二家,2017-06-28,分割: 1株 -> 0.1株,,,,,
213,2215,第一屋製パン(株),2017-06-28,分割: 1株 -> 0.1株,,,,,
214,2216,カンロ(株),2017-06-28,分割: 1株 -> 0.2株,,,,,
215,2217,モロゾフ(株),2017-07-27,分割: 1株 -> 0.1株,,,,,
216,2222,寿スピリッツ(株),2016-03-29,分割: 1株 -> 3株,,,,,
217,2224,(株)コモ,2000-03-28,分割: 1株 -> 1.1株,,,,,
218,2226,(株)湖池屋,2006-03-28,分割: 1株 -> 2株,,,,,
219,2228,(株)シベール,2014-02-26,分割: 1株 -> 100株,,,,,
220,2229,カルビー(株),2013-09-26,分割: 1株 -> 4株,,,,,
221,2264,森永乳業(株),2017-09-27,分割: 1株 -> 0.2株,,,,,
222,2269,明治ホールディングス(株),2015-09-28,分割: 1株 -> 2株,,,,,
223,2286,林兼産業(株),2016-09-28,分割: 1株 -> 0.1株,,,,,
224,2291,福留ハム(株),2017-09-27,分割: 1株 -> 0.2株,,,,,
225,2293,滝沢ハム(株),2017-09-27,分割: 1株 -> 0.2株,,,,,
226,2294,(株)柿安本店,2003-09-25,分割: 1株 -> 1.3株,,,,,
227,2301,(株)学情,2005-10-26,分割: 1株 -> 2株,,,,,
228,2301,(株)学情,2006-10-26,分割: 1株 -> 2株,,,,,
229,2303,(株)ドーン,2011-05-27,分割: 1株 -> 2株,,,,,
230,2303,(株)ドーン,2012-05-29,分割: 1株 -> 100株,,,,,
231,2303,(株)ドーン,2016-05-27,分割: 1株 -> 2株,,,,,
232,2304,(株)ＣＳＳホールディングス,2003-03-26,分割: 1株 -> 2株,,,,,
233,2304,(株)ＣＳＳホールディングス,2004-09-27,分割: 1株 -> 2株,,,,,
234,2304,(株)ＣＳＳホールディングス,2013-09-26,分割: 1株 -> 100株,,,,,
235,2305,(株)スタジオアリス,2003-12-25,分割: 1株 -> 2株,,,,,
236,2307,(株)クロスキャット,2005-03-28,分割: 1株 -> 2株,,,,,
237,2309,シミックホールディングス(株),2011-03-29,分割: 1株 -> 20株,,,,,
238,2311,(株)エプコ,2004-01-27,分割: 1株 -> 5株,,,,,
239,2311,(株)エプコ,2010-07-28,分割: 1株 -> 200株,,,,,
240,2315,(株)カイカ,2003-12-25,分割: 1株 -> 3株,,,,,
241,2315,(株)カイカ,2005-03-28,分割: 1株 -> 5株,,,,,
242,2315,(株)カイカ,2013-09-26,分割: 1株 -> 100株,,,,,
243,2317,(株)システナ,2004-12-27,分割: 1株 -> 3株,,,,,
244,2317,(株)システナ,2013-03-27,分割: 1株 -> 100株,,,,,
245,2321,(株)ソフトフロントホールディングス,2004-09-27,分割: 1株 -> 4株,,,,,
246,2321,(株)ソフトフロントホールディングス,2014-03-27,分割: 1株 -> 100株,,,,,
247,2323,(株)ｆｏｎｆｕｎ,2004-03-26,分割: 1株 -> 2株,,,,,
248,2323,(株)ｆｏｎｆｕｎ,2005-09-01,分割: 1株 -> 0.1株,,,,,
249,2323,(株)ｆｏｎｆｕｎ,2009-01-05,分割: 1株 -> 100株,,,,,
250,2325,(株)ＮＪＳ,2004-06-25,分割: 1株 -> 4株,,,,,
251,2325,(株)ＮＪＳ,2012-12-26,分割: 1株 -> 100株,,,,,
252,2326,デジタルアーツ(株),2013-03-27,分割: 1株 -> 100株,,,,,
253,2327,新日鉄住金ソリューションズ(株),2004-06-25,分割: 1株 -> 2株,,,,,
254,2327,新日鉄住金ソリューションズ(株),2015-12-28,分割: 1株 -> 2株,,,,,
255,2329,(株)東北新社,2006-03-28,分割: 1株 -> 2株,,,,,
256,2330,(株)フォーサイド,2003-10-28,分割: 1株 -> 5株,,,,,
257,2330,(株)フォーサイド,2004-05-26,分割: 1株 -> 5株,,,,,
258,2330,(株)フォーサイド,2014-03-27,分割: 1株 -> 10株,,,,,
259,2332,(株)クエスト,2003-03-26,分割: 1株 -> 1.1株,,,,,
260,2332,(株)クエスト,2006-12-26,分割: 1株 -> 1.3株,,,,,
261,2332,(株)クエスト,2007-12-25,分割: 1株 -> 1.3株,,,,,
262,2335,(株)キューブシステム,2010-03-29,分割: 1株 -> 2株,,,,,
263,2335,(株)キューブシステム,2011-03-29,分割: 1株 -> 1.5株,,,,,
264,2335,(株)キューブシステム,2014-09-26,分割: 1株 -> 2株,,,,,
265,2337,いちご(株),2004-08-26,分割: 1株 -> 5株,,,,,
266,2337,いちご(株),2006-02-23,分割: 1株 -> 2株,,,,,
267,2337,いちご(株),2013-08-28,分割: 1株 -> 200株,,,,,
268,2338,(株)ファステップス,2013-02-26,分割: 1株 -> 100株,,,,,
269,2340,(株)極楽湯ホールディングス,2006-12-26,分割: 1株 -> 5株,,,,,
270,2341,(株)アルバイトタイムス,2004-02-24,分割: 1株 -> 2株,,,,,
271,2341,(株)アルバイトタイムス,2005-02-23,分割: 1株 -> 3株,,,,,
272,2342,(株)トランスジェニック,2006-10-02,分割: 1株 -> 0.001株,,,,,
273,2342,(株)トランスジェニック,2013-03-27,分割: 1株 -> 100株,,,,,
274,2344,平安レイサービス(株),2003-03-26,分割: 1株 -> 2株,,,,,
275,2345,アイスタディ(株),2012-09-26,分割: 1株 -> 100株,,,,,
276,2349,(株)エヌアイデイ,2004-06-25,分割: 1株 -> 3株,,,,,
277,2349,(株)エヌアイデイ,2006-09-26,分割: 1株 -> 2株,,,,,
278,2351,(株)ＡＳＪ,2004-03-26,分割: 1株 -> 3株,,,,,
279,2351,(株)ＡＳＪ,2004-09-27,分割: 1株 -> 2株,,,,,
280,2351,(株)ＡＳＪ,2013-09-26,分割: 1株 -> 100株,,,,,
281,2352,(株)エイジア,2011-03-29,分割: 1株 -> 200株,,,,,
282,2352,(株)エイジア,2017-03-29,分割: 1株 -> 2株,,,,,
283,2353,日本駐車場開発(株),2004-05-26,分割: 1株 -> 3株,,,,,
284,2353,日本駐車場開発(株),2004-09-27,分割: 1株 -> 21株,,,,,
285,2353,日本駐車場開発(株),2014-01-29,分割: 1株 -> 100株,,,,,
286,2354,安川情報システム(株),2005-03-15,分割: 1株 -> 2株,,,,,
287,2359,(株)コア,2005-03-28,分割: 1株 -> 2株,,,,,
288,2362,(株)夢真ホールディングス,2005-03-28,分割: 1株 -> 4株,,,,,
289,2370,(株)メディネット,2003-11-25,分割: 1株 -> 10株,,,,,
290,2370,(株)メディネット,2014-03-27,分割: 1株 -> 100株,,,,,
291,2371,(株)カカクコム,2003-12-25,分割: 1株 -> 5株,,,,,
292,2371,(株)カカクコム,2005-09-27,分割: 1株 -> 3株,,,,,
293,2371,(株)カカクコム,2008-06-25,分割: 1株 -> 2株,,,,,
294,2371,(株)カカクコム,2011-07-27,分割: 1株 -> 200株,,,,,
295,2371,(株)カカクコム,2013-03-27,分割: 1株 -> 2株,,,,,
296,2371,(株)カカクコム,2013-08-28,分割: 1株 -> 2株,,,,,
297,2372,(株)アイロムグループ,2005-02-01,分割: 1株 -> 3株,,,,,
298,2372,(株)アイロムグループ,2013-09-26,分割: 1株 -> 10株,,,,,
299,2373,(株)ケア２１,2004-04-26,分割: 1株 -> 2株,,,,,
300,2373,(株)ケア２１,2013-04-25,分割: 1株 -> 100株,,,,,
301,2374,セントケア・ホールディング(株),2005-09-27,分割: 1株 -> 3株,,,,,
302,2374,セントケア・ホールディング(株),2012-09-26,分割: 1株 -> 100株,,,,,
303,2375,スリープログループ(株),2006-05-01,分割: 1株 -> 0.01株,,,,,
304,2375,スリープログループ(株),2012-12-26,分割: 1株 -> 300.03株,,,,,
305,2379,ディップ(株),2004-08-26,分割: 1株 -> 5株,,,,,
306,2379,ディップ(株),2012-08-29,分割: 1株 -> 100株,,,,,
307,2379,ディップ(株),2015-08-27,分割: 1株 -> 5株,,,,,
308,2384,ＳＢＳホールディングス(株),2014-05-28,分割: 1株 -> 3株,,,,,
309,2385,(株)総医研ホールディングス,2004-06-25,分割: 1株 -> 2株,,,,,
310,2385,(株)総医研ホールディングス,2005-06-27,分割: 1株 -> 2株,,,,,
311,2385,(株)総医研ホールディングス,2013-06-26,分割: 1株 -> 100株,,,,,
312,2388,(株)ウェッジホールディングス,2004-06-25,分割: 1株 -> 2株,,,,,
313,2388,(株)ウェッジホールディングス,2014-03-27,分割: 1株 -> 100株,,,,,
314,2389,(株)オプトホールディング,2004-03-26,分割: 1株 -> 3株,,,,,
315,2389,(株)オプトホールディング,2005-06-27,分割: 1株 -> 4株,,,,,
316,2389,(株)オプトホールディング,2012-12-26,分割: 1株 -> 200株,,,,,
317,2391,(株)プラネット,2005-07-26,分割: 1株 -> 2株,,,,,
318,2391,(株)プラネット,2009-08-03,分割: 1株 -> 400株,,,,,
319,2393,(株)日本ケアサプライ,2004-07-27,分割: 1株 -> 2株,,,,,
320,2393,(株)日本ケアサプライ,2006-07-26,分割: 1株 -> 2株,,,,,
321,2393,(株)日本ケアサプライ,2013-09-26,分割: 1株 -> 100株,,,,,
322,2395,(株)新日本科学,2005-09-27,分割: 1株 -> 2株,,,,,
323,2397,(株)ＤＮＡチップ研究所,2005-03-28,分割: 1株 -> 2株,,,,,
324,2397,(株)ＤＮＡチップ研究所,2013-09-26,分割: 1株 -> 100株,,,,,
325,2398,(株)ツクイ,2013-03-27,分割: 1株 -> 2株,,,,,
326,2398,(株)ツクイ,2016-08-29,分割: 1株 -> 2株,,,,,
327,2402,(株)アマナ,2004-09-27,分割: 1株 -> 10株,,,,,
328,2404,(株)鉄人化計画,2005-08-26,分割: 1株 -> 4株,,,,,
329,2404,(株)鉄人化計画,2013-06-13,分割: 1株 -> 200株,,,,,
330,2405,(株)フジコー,2011-05-27,分割: 1株 -> 20株,,,,,
331,2406,(株)アルテ　サロン　ホールディングス,2004-12-27,分割: 1株 -> 2株,,,,,
332,2406,(株)アルテ　サロン　ホールディングス,2006-12-26,分割: 1株 -> 2株,,,,,
333,2406,(株)アルテ　サロン　ホールディングス,2013-12-26,分割: 1株 -> 100株,,,,,
334,2408,(株)ＫＧ情報,2005-06-15,分割: 1株 -> 1.2株,,,,,
