,Code,StockName,Date,Open,High,Low,Close,Volume,AdjClose
819,3350,(株)レッド・プラネット・ジャパン,2013-04-25,分割: 1株 -> 1.881株,,,,,
820,3350,(株)レッド・プラネット・ジャパン,2013-07-19,分割: 1株 -> 0.992株,,,,,
821,3350,(株)レッド・プラネット・ジャパン,2013-10-17,分割: 1株 -> 1.158株,,,,,
822,3350,(株)レッド・プラネット・ジャパン,2014-01-20,分割: 1株 -> 0.993株,,,,,
823,3352,(株)バッファロー,2005-03-28,分割: 1株 -> 4株,,,,,
824,3352,(株)バッファロー,2013-09-26,分割: 1株 -> 100株,,,,,
825,3353,(株)メディカル一光,2009-11-26,分割: 1株 -> 2株,,,,,
826,3353,(株)メディカル一光,2012-05-29,分割: 1株 -> 100株,,,,,
827,3356,(株)テリロジー,2005-03-28,分割: 1株 -> 2株,,,,,
828,3356,(株)テリロジー,2006-03-28,分割: 1株 -> 4株,,,,,
829,3356,(株)テリロジー,2013-09-26,分割: 1株 -> 100株,,,,,
830,3358,ワイエスフード(株),2005-03-28,分割: 1株 -> 5株,,,,,
831,3358,ワイエスフード(株),2013-09-26,分割: 1株 -> 100株,,,,,
832,3360,シップヘルスケアホールディングス(株),2005-06-27,分割: 1株 -> 5株,,,,,
833,3360,シップヘルスケアホールディングス(株),2010-09-28,分割: 1株 -> 100株,,,,,
834,3370,(株)フジタコーポレーション,2013-09-26,分割: 1株 -> 100株,,,,,
835,3371,(株)ソフトクリエイトホールディングス,2013-06-26,分割: 1株 -> 3株,,,,,
836,3372,(株)関門海,2005-11-25,分割: 1株 -> 2株,,,,,
837,3372,(株)関門海,2013-09-26,分割: 1株 -> 100株,,,,,
838,3374,内外テック(株),2016-09-28,分割: 1株 -> 0.5株,,,,,
839,3375,(株)ＺＯＡ,2013-09-26,分割: 1株 -> 100株,,,,,
840,3376,(株)オンリー,2006-08-28,分割: 1株 -> 4株,,,,,
841,3376,(株)オンリー,2014-02-26,分割: 1株 -> 100株,,,,,
842,3377,(株)バイク王＆カンパニー,2006-11-27,分割: 1株 -> 3株,,,,,
843,3377,(株)バイク王＆カンパニー,2013-05-29,分割: 1株 -> 100株,,,,,
844,3385,(株)薬王堂,2006-02-23,分割: 1株 -> 2株,,,,,
845,3385,(株)薬王堂,2011-12-28,分割: 1株 -> 100株,,,,,
846,3385,(株)薬王堂,2014-07-29,分割: 1株 -> 2株,,,,,
847,3385,(株)薬王堂,2016-11-28,分割: 1株 -> 3株,,,,,
848,3386,コスモ・バイオ(株),2006-09-26,分割: 1株 -> 2株,,,,,
849,3386,コスモ・バイオ(株),2012-12-26,分割: 1株 -> 100株,,,,,
850,3387,(株)クリエイト・レストランツ・ホールディングス,2006-02-23,分割: 1株 -> 2株,,,,,
851,3387,(株)クリエイト・レストランツ・ホールディングス,2014-08-27,分割: 1株 -> 3株,,,,,
852,3387,(株)クリエイト・レストランツ・ホールディングス,2016-02-25,分割: 1株 -> 3株,,,,,
853,3388,明治電機工業(株),2007-03-27,分割: 1株 -> 2株,,,,,
854,3390,ＩＮＥＳＴ(株),2006-03-28,分割: 1株 -> 3株,,,,,
855,3390,ＩＮＥＳＴ(株),2013-09-26,分割: 1株 -> 100株,,,,,
856,3391,(株)ツルハホールディングス,2014-05-13,分割: 1株 -> 2株,,,,,
857,3392,デリカフーズホールディングス(株),2012-03-28,分割: 1株 -> 200株,,,,,
858,3392,デリカフーズホールディングス(株),2013-03-27,分割: 1株 -> 2株,,,,,
859,3393,スターティア(株),2010-09-28,分割: 1株 -> 200株,,,,,
860,3393,スターティア(株),2015-09-28,分割: 1株 -> 2株,,,,,
861,3395,(株)サンマルクホールディングス,2015-03-27,分割: 1株 -> 2株,,,,,
862,3397,(株)トリドールホールディングス,2006-09-26,分割: 1株 -> 3株,,,,,
863,3397,(株)トリドールホールディングス,2009-06-12,分割: 1株 -> 3株,,,,,
864,3397,(株)トリドールホールディングス,2011-09-28,分割: 1株 -> 200株,,,,,
865,3399,(株)丸千代山岡家,2013-01-29,分割: 1株 -> 100株,,,,,
866,3399,(株)丸千代山岡家,2015-10-28,分割: 1株 -> 3株,,,,,
867,3401,帝人(株),2016-09-28,分割: 1株 -> 0.2株,,,,,
868,3408,サカイオーベックス(株),2016-09-28,分割: 1株 -> 0.1株,,,,,
869,3409,北日本紡績(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
870,3415,(株)ＴＯＫＹＯ　ＢＡＳＥ,2016-02-25,分割: 1株 -> 3株,,,,,
871,3415,(株)ＴＯＫＹＯ　ＢＡＳＥ,2016-08-29,分割: 1株 -> 2株,,,,,
872,3418,(株)バルニバービ,2016-01-27,分割: 1株 -> 2株,,,,,
873,3423,(株)エスイー,2012-11-22,分割: 1株 -> 1.906株,,,,,
874,3423,(株)エスイー,2013-01-30,分割: 1株 -> 0.942株,,,,,
875,3424,ミヤコ(株),2001-03-27,分割: 1株 -> 1.2株,,,,,
876,3431,宮地エンジニアリンググループ(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
877,3433,トーカロ(株),2005-03-28,分割: 1株 -> 2株,,,,,
878,3435,サンコーテクノ(株),2007-03-27,分割: 1株 -> 2株,,,,,
879,3435,サンコーテクノ(株),2013-09-26,分割: 1株 -> 2株,,,,,
880,3435,サンコーテクノ(株),2014-12-26,分割: 1株 -> 2株,,,,,
881,3436,(株)ＳＵＭＣＯ,2007-01-26,分割: 1株 -> 2株,,,,,
882,3437,特殊電極(株),2015-09-28,分割: 1株 -> 0.1株,,,,,
883,3441,(株)山王,2011-07-27,分割: 1株 -> 10株,,,,,
884,3444,(株)菊池製作所,2014-10-29,分割: 1株 -> 3株,,,,,
885,3445,(株)ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,2017-06-28,分割: 1株 -> 2株,,,,,
886,3452,(株)ビーロット,2015-04-13,分割: 1株 -> 3株,,,,,
887,3454,ファーストブラザーズ(株),2017-08-29,分割: 1株 -> 2株,,,,,
888,3457,(株)ハウスドゥ,2015-06-26,分割: 1株 -> 5株,,,,,
889,3457,(株)ハウスドゥ,2016-03-29,分割: 1株 -> 2株,,,,,
890,3458,(株)シーアールイー,2016-10-27,分割: 1株 -> 2株,,,,,
891,3464,プロパティエージェント(株),2017-07-21,分割: 1株 -> 2株,,,,,
892,3465,ケイアイスター不動産(株),2017-01-27,分割: 1株 -> 2株,,,,,
893,3467,アグレ都市デザイン(株),2016-09-28,分割: 1株 -> 3株,,,,,
894,3474,Ｇ−ＦＡＣＴＯＲＹ(株),2016-12-28,分割: 1株 -> 5株,,,,,
895,3475,(株)グッドコムアセット,2017-04-26,分割: 1株 -> 2株,,,,,
896,3475,(株)グッドコムアセット,2017-09-27,分割: 1株 -> 2株,,,,,
897,3479,(株)ティーケーピー,2017-08-29,分割: 1株 -> 7株,,,,,
898,3515,(株)フジコー,2017-09-27,分割: 1株 -> 0.2株,,,,,
899,3521,エコナックホールディングス(株),2017-09-27,分割: 1株 -> 0.5株,,,,,
900,3524,日東製網(株),2016-10-27,分割: 1株 -> 0.1株,,,,,
901,3526,芦森工業(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
902,3529,アツギ(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
903,3538,(株)ウイルプラスホールディングス,2017-03-29,分割: 1株 -> 2株,,,,,
904,3538,(株)ウイルプラスホールディングス,2017-10-27,分割: 1株 -> 2株,,,,,
905,3541,(株)農業総合研究所,2017-08-29,分割: 1株 -> 2株,,,,,
906,3542,(株)ベガコーポレーション,2017-03-29,分割: 1株 -> 2株,,,,,
907,3547,(株)串カツ田中,2017-05-29,分割: 1株 -> 2株,,,,,
908,3550,(株)スタジオアタオ,2017-08-29,分割: 1株 -> 3株,,,,,
909,3551,ダイニック(株),2017-09-27,分割: 1株 -> 0.2株,,,,,
910,3556,リネットジャパングループ(株),2017-02-24,分割: 1株 -> 5株,,,,,
911,3561,(株)力の源ホールディングス,2017-09-27,分割: 1株 -> 2株,,,,,
912,3565,アセンテック(株),2017-08-29,分割: 1株 -> 2株,,,,,
913,3577,東海染工(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
914,3583,オーベクス(株),2017-09-27,分割: 1株 -> 0.2株,,,,,
915,3591,(株)ワコールホールディングス,2017-09-27,分割: 1株 -> 0.5株,,,,,
916,3598,山喜(株),2014-12-17,分割: 1株 -> 1.368株,,,,,
917,3598,山喜(株),2015-03-20,分割: 1株 -> 0.973株,,,,,
918,3600,(株)フジックス,2017-09-27,分割: 1株 -> 0.2株,,,,,
919,3607,(株)クラウディアホールディングス,2015-02-25,分割: 1株 -> 2株,,,,,
920,3622,ネットイヤーグループ(株),2012-12-26,分割: 1株 -> 100株,,,,,
921,3623,ビリングシステム(株),2013-06-26,分割: 1株 -> 100株,,,,,
922,3624,アクセルマーク(株),2013-03-27,分割: 1株 -> 100株,,,,,
923,3625,テックファームホールディングス(株),2013-07-29,分割: 1株 -> 100株,,,,,
924,3625,テックファームホールディングス(株),2014-03-27,分割: 1株 -> 2株,,,,,
925,3627,ネオス(株),2010-05-27,分割: 1株 -> 3株,,,,,
926,3627,ネオス(株),2013-08-28,分割: 1株 -> 100株,,,,,
927,3628,(株)データホライゾン,2009-09-25,分割: 1株 -> 2株,,,,,
928,3630,(株)電算システム,2013-06-26,分割: 1株 -> 2株,,,,,
929,3632,グリー(株),2009-09-25,分割: 1株 -> 2株,,,,,
930,3632,グリー(株),2010-09-28,分割: 1株 -> 5株,,,,,
931,3633,ＧＭＯペパボ(株),2015-04-27,分割: 1株 -> 2株,,,,,
932,3634,(株)ソケッツ,2009-12-28,分割: 1株 -> 2株,,,,,
933,3635,(株)コーエーテクモホールディングス,2015-09-28,分割: 1株 -> 1.2株,,,,,
934,3639,(株)ボルテージ,2010-12-28,分割: 1株 -> 3株,,,,,
935,3640,(株)電算,2012-03-28,分割: 1株 -> 2株,,,,,
936,3640,(株)電算,2012-09-26,分割: 1株 -> 2株,,,,,
937,3641,(株)パピレス,2013-09-26,分割: 1株 -> 2株,,,,,
938,3641,(株)パピレス,2016-03-29,分割: 1株 -> 2株,,,,,
939,3641,(株)パピレス,2017-03-29,分割: 1株 -> 2株,,,,,
940,3646,(株)駅探,2011-08-29,分割: 1株 -> 4株,,,,,
941,3648,ＡＧＳ(株),2013-12-26,分割: 1株 -> 2株,,,,,
942,3648,ＡＧＳ(株),2017-10-27,分割: 1株 -> 2株,,,,,
943,3649,(株)ファインデックス,2012-09-26,分割: 1株 -> 2株,,,,,
944,3649,(株)ファインデックス,2013-12-26,分割: 1株 -> 2株,,,,,
945,3649,(株)ファインデックス,2015-03-27,分割: 1株 -> 3株,,,,,
946,3653,(株)モルフォ,2015-04-27,分割: 1株 -> 3株,,,,,
947,3654,(株)ヒト・コミュニケーションズ,2013-01-29,分割: 1株 -> 2株,,,,,
948,3654,(株)ヒト・コミュニケーションズ,2016-01-27,分割: 1株 -> 2株,,,,,
949,3655,(株)ブレインパッド,2012-02-27,分割: 1株 -> 3株,,,,,
950,3655,(株)ブレインパッド,2012-11-28,分割: 1株 -> 2株,,,,,
951,3656,ＫＬａｂ(株),2012-01-27,分割: 1株 -> 5株,,,,,
952,3657,ポールトゥウィン・ピットクルーホールディングス(株),2013-01-04,分割: 1株 -> 2株,,,,,
953,3657,ポールトゥウィン・ピットクルーホールディングス(株),2014-01-06,分割: 1株 -> 2株,,,,,
954,3658,(株)イーブックイニシアティブジャパン,2012-10-29,分割: 1株 -> 2株,,,,,
955,3660,(株)アイスタイル,2012-06-27,分割: 1株 -> 2株,,,,,
956,3660,(株)アイスタイル,2015-09-28,分割: 1株 -> 2株,,,,,
957,3660,(株)アイスタイル,2016-01-27,分割: 1株 -> 2株,,,,,
958,3661,(株)エムアップ,2012-07-27,分割: 1株 -> 2株,,,,,
959,3661,(株)エムアップ,2012-12-26,分割: 1株 -> 2株,,,,,
960,3662,(株)エイチーム,2012-05-29,分割: 1株 -> 3株,,,,,
961,3662,(株)エイチーム,2015-04-27,分割: 1株 -> 2株,,,,,
962,3664,(株)モブキャスト,2013-05-29,分割: 1株 -> 2株,,,,,
963,3665,(株)エニグモ,2013-07-29,分割: 1株 -> 2株,,,,,
964,3665,(株)エニグモ,2014-07-29,分割: 1株 -> 5株,,,,,
965,3666,(株)テクノスジャパン,2014-01-22,分割: 1株 -> 3株,,,,,
966,3666,(株)テクノスジャパン,2016-04-26,分割: 1株 -> 2株,,,,,
967,3666,(株)テクノスジャパン,2016-12-14,分割: 1株 -> 2株,,,,,
968,3667,(株)ｅｎｉｓｈ,2013-09-26,分割: 1株 -> 2株,,,,,
969,3668,(株)コロプラ,2013-05-29,分割: 1株 -> 5株,,,,,
970,3668,(株)コロプラ,2013-09-26,分割: 1株 -> 3株,,,,,
971,3669,モバイルクリエイト(株),2013-03-06,分割: 1株 -> 5株,,,,,
972,3669,モバイルクリエイト(株),2014-07-29,分割: 1株 -> 4株,,,,,
973,3672,(株)オルトプラス,2013-12-11,分割: 1株 -> 2株,,,,,
974,3673,(株)ブロードリーフ,2016-12-14,分割: 1株 -> 2株,,,,,
975,3674,(株)オークファン,2013-09-26,分割: 1株 -> 5株,,,,,
976,3675,(株)クロス・マーケティンググループ,2014-05-28,分割: 1株 -> 3株,,,,,
977,3676,(株)ハーツユナイテッドグループ,2016-09-28,分割: 1株 -> 2株,,,,,
978,3677,(株)システム情報,2015-06-26,分割: 1株 -> 2株,,,,,
979,3677,(株)システム情報,2017-05-29,分割: 1株 -> 2株,,,,,
980,3678,(株)メディアドゥホールディングス,2014-02-26,分割: 1株 -> 2株,,,,,
981,3678,(株)メディアドゥホールディングス,2014-11-26,分割: 1株 -> 2株,,,,,
982,3680,(株)ホットリンク,2014-02-26,分割: 1株 -> 5株,,,,,
983,3681,(株)ブイキューブ,2014-12-26,分割: 1株 -> 2株,,,,,
984,3681,(株)ブイキューブ,2015-12-28,分割: 1株 -> 2株,,,,,
985,3683,(株)サイバーリンクス,2014-09-26,分割: 1株 -> 3株,,,,,
986,3686,(株)ディー・エル・イー,2014-05-13,分割: 1株 -> 3株,,,,,
987,3687,(株)フィックスターズ,2014-07-29,分割: 1株 -> 5株,,,,,
988,3690,(株)ロックオン,2015-05-27,分割: 1株 -> 2株,,,,,
989,3692,(株)ＦＦＲＩ,2014-12-03,分割: 1株 -> 4株,,,,,
990,3694,(株)オプティム,2015-03-27,分割: 1株 -> 4株,,,,,
991,3694,(株)オプティム,2017-03-29,分割: 1株 -> 2株,,,,,
992,3696,(株)セレス,2014-12-26,分割: 1株 -> 2株,,,,,
993,3697,(株)ＳＨＩＦＴ,2015-01-28,分割: 1株 -> 5株,,,,,
994,3698,(株)ＣＲＩ・ミドルウェア,2015-03-27,分割: 1株 -> 3株,,,,,
995,3708,特種東海製紙(株),2016-09-28,分割: 1株 -> 0.1株,,,,,
996,3711,(株)創通,2009-06-01,分割: 1株 -> 100株,,,,,
997,3711,(株)創通,2011-02-24,分割: 1株 -> 2株,,,,,
998,3711,(株)創通,2014-11-26,分割: 1株 -> 2株,,,,,
999,3712,(株)情報企画,2003-09-25,分割: 1株 -> 2株,,,,,
1000,3712,(株)情報企画,2007-09-25,分割: 1株 -> 2株,,,,,
1001,3712,(株)情報企画,2013-09-26,分割: 1株 -> 100株,,,,,
1002,3719,(株)ジェクシード,2006-06-27,分割: 1株 -> 2株,,,,,
1003,3723,日本ファルコム(株),2004-03-26,分割: 1株 -> 2株,,,,,
1004,3723,日本ファルコム(株),2005-06-27,分割: 1株 -> 5株,,,,,
1005,3723,日本ファルコム(株),2013-03-27,分割: 1株 -> 100株,,,,,
1006,3724,(株)ベリサーブ,2003-12-25,分割: 1株 -> 4株,,,,,
1007,3724,(株)ベリサーブ,2013-09-26,分割: 1株 -> 100株,,,,,
1008,3724,(株)ベリサーブ,2014-09-26,分割: 1株 -> 2株,,,,,
1009,3726,(株)フォーシーズホールディングス,2004-01-27,分割: 1株 -> 10株,,,,,
1010,3726,(株)フォーシーズホールディングス,2013-03-27,分割: 1株 -> 10株,,,,,
1011,3727,(株)アプリックス,2005-08-26,分割: 1株 -> 3株,,,,,
1012,3727,(株)アプリックス,2011-12-15,分割: 1株 -> 100株,,,,,
1013,3738,(株)ティーガイア,2004-05-26,分割: 1株 -> 2株,,,,,
1014,3738,(株)ティーガイア,2005-11-25,分割: 1株 -> 2株,,,,,
1015,3738,(株)ティーガイア,2012-09-26,分割: 1株 -> 200株,,,,,
1016,3741,(株)セック,2016-09-28,分割: 1株 -> 2株,,,,,
1017,3742,ＩＴｂｏｏｋ(株),2004-12-27,分割: 1株 -> 2株,,,,,
1018,3742,ＩＴｂｏｏｋ(株),2005-12-27,分割: 1株 -> 2株,,,,,
1019,3742,ＩＴｂｏｏｋ(株),2013-09-26,分割: 1株 -> 200株,,,,,
1020,3744,サイオス(株),2005-07-26,分割: 1株 -> 2株,,,,,
1021,3744,サイオス(株),2013-06-26,分割: 1株 -> 100株,,,,,
1022,3747,(株)インタートレード,2006-03-28,分割: 1株 -> 3株,,,,,
1023,3747,(株)インタートレード,2013-03-27,分割: 1株 -> 100株,,,,,
1024,3750,セブンシーズホールディングス(株),2012-03-28,分割: 1株 -> 1.529株,,,,,
1025,3750,セブンシーズホールディングス(株),2012-06-11,分割: 1株 -> 0.808株,,,,,
1026,3750,セブンシーズホールディングス(株),2013-09-26,分割: 1株 -> 0.01株,,,,,
1027,3750,セブンシーズホールディングス(株),2013-10-11,分割: 1株 -> 0.987株,,,,,
1028,3750,セブンシーズホールディングス(株),2013-12-16,分割: 1株 -> 1.005株,,,,,
1029,3751,日本アジアグループ(株),2005-04-25,分割: 1株 -> 2株,,,,,
1030,3751,日本アジアグループ(株),2013-09-26,分割: 1株 -> 10株,,,,,
1031,3753,(株)フライトホールディングス,2013-09-26,分割: 1株 -> 100株,,,,,
1032,3754,エキサイト(株),2005-06-27,分割: 1株 -> 2株,,,,,
1033,3754,エキサイト(株),2013-06-26,分割: 1株 -> 100株,,,,,
1034,3756,(株)豆蔵ホールディングス,2005-12-27,分割: 1株 -> 4株,,,,,
1035,3756,(株)豆蔵ホールディングス,2012-03-28,分割: 1株 -> 3株,,,,,
1036,3756,(株)豆蔵ホールディングス,2013-09-26,分割: 1株 -> 200株,,,,,
1037,3758,(株)アエリア,2006-03-28,分割: 1株 -> 3株,,,,,
1038,3758,(株)アエリア,2013-06-26,分割: 1株 -> 100株,,,,,
1039,3758,(株)アエリア,2017-06-28,分割: 1株 -> 2株,,,,,
1040,3760,(株)ケイブ,2013-11-27,分割: 1株 -> 100株,,,,,
1041,3762,テクマトリックス(株),2013-03-27,分割: 1株 -> 200株,,,,,
1042,3762,テクマトリックス(株),2017-02-24,分割: 1株 -> 2株,,,,,
1043,3763,(株)プロシップ,2016-09-28,分割: 1株 -> 2株,,,,,
1044,3765,ガンホー・オンライン・エンターテイメント(株),2005-08-26,分割: 1株 -> 5株,,,,,
1045,3765,ガンホー・オンライン・エンターテイメント(株),2013-03-27,分割: 1株 -> 10株,,,,,
1046,3765,ガンホー・オンライン・エンターテイメント(株),2013-06-26,分割: 1株 -> 10株,,,,,
1047,3765,ガンホー・オンライン・エンターテイメント(株),2013-12-26,分割: 1株 -> 100株,,,,,
1048,3768,リスクモンスター(株),2005-09-27,分割: 1株 -> 3株,,,,,
1049,3768,リスクモンスター(株),2012-09-26,分割: 1株 -> 100株,,,,,
1050,3769,ＧＭＯペイメントゲートウェイ(株),2005-09-27,分割: 1株 -> 4株,,,,,
1051,3769,ＧＭＯペイメントゲートウェイ(株),2012-06-27,分割: 1株 -> 200株,,,,,
1052,3769,ＧＭＯペイメントゲートウェイ(株),2014-09-26,分割: 1株 -> 2株,,,,,
1053,3770,(株)ザッパラス,2005-10-26,分割: 1株 -> 5株,,,,,
1054,3770,(株)ザッパラス,2006-10-26,分割: 1株 -> 2株,,,,,
1055,3770,(株)ザッパラス,2013-10-29,分割: 1株 -> 100株,,,,,
1056,3771,(株)システムリサーチ,2006-09-26,分割: 1株 -> 2株,,,,,
1057,3771,(株)システムリサーチ,2016-03-29,分割: 1株 -> 2株,,,,,
1058,3772,ウェルス・マネジメント(株),2014-03-27,分割: 1株 -> 100株,,,,,
1059,3773,(株)アドバンスト・メディア,2013-09-26,分割: 1株 -> 100株,,,,,
1060,3774,(株)インターネットイニシアティブ,2012-09-26,分割: 1株 -> 200株,,,,,
1061,3776,(株)ブロードバンドタワー,2005-09-27,分割: 1株 -> 5株,,,,,
1062,3776,(株)ブロードバンドタワー,2013-03-27,分割: 1株 -> 500株,,,,,
1063,3777,(株)ジオネクスト,2013-12-26,分割: 1株 -> 20株,,,,,
1064,3778,さくらインターネット(株),2011-09-28,分割: 1株 -> 200株,,,,,
1065,3778,さくらインターネット(株),2015-08-27,分割: 1株 -> 4株,,,,,
1066,3779,ジェイ・エスコム　ホールディングス(株),2011-07-20,分割: 1株 -> 0.1株,,,,,
1067,3782,(株)ディー・ディー・エス,2006-06-27,分割: 1株 -> 3株,,,,,
1068,3782,(株)ディー・ディー・エス,2013-12-26,分割: 1株 -> 100株,,,,,
1069,3784,(株)ヴィンクス,2013-09-26,分割: 1株 -> 200株,,,,,
1070,3787,(株)テクノマセマティカル,2013-09-26,分割: 1株 -> 100株,,,,,
1071,3788,ＧＭＯクラウド(株),2006-06-27,分割: 1株 -> 2株,,,,,
1072,3788,ＧＭＯクラウド(株),2014-03-27,分割: 1株 -> 100株,,,,,
1073,3791,(株)ＩＧポート,2006-02-23,分割: 1株 -> 3株,,,,,
1074,3791,(株)ＩＧポート,2013-11-27,分割: 1株 -> 100株,,,,,
1075,3793,(株)ドリコム,2011-09-28,分割: 1株 -> 5株,,,,,
1076,3793,(株)ドリコム,2014-03-27,分割: 1株 -> 100株,,,,,
1077,3793,(株)ドリコム,2017-03-29,分割: 1株 -> 2株,,,,,
1078,3794,エヌ・デーソフトウェア(株),2015-03-27,分割: 1株 -> 2株,,,,,
1079,3796,(株)いい生活,2013-09-26,分割: 1株 -> 100株,,,,,
1080,3798,ＵＬＳグループ(株),2007-03-27,分割: 1株 -> 4株,,,,,
1081,3798,ＵＬＳグループ(株),2013-09-26,分割: 1株 -> 100株,,,,,
1082,3800,(株)ユニリタ,2014-12-26,分割: 1株 -> 2株,,,,,
1083,3803,イメージ情報開発(株),2013-09-26,分割: 1株 -> 200株,,,,,
1084,3807,(株)フィスコ,2013-06-26,分割: 1株 -> 100株,,,,,
1085,3807,(株)フィスコ,2014-06-26,分割: 1株 -> 5株,,,,,
1086,3810,サイバーステップ(株),2013-11-27,分割: 1株 -> 100株,,,,,
1087,3810,サイバーステップ(株),2015-02-10,分割: 1株 -> 1.177株,,,,,
1088,3810,サイバーステップ(株),2015-05-20,分割: 1株 -> 0.979株,,,,,
1089,3814,(株)アルファクス・フード・システム,2013-09-26,分割: 1株 -> 100株,,,,,
1090,3815,(株)メディア工房,2010-08-27,分割: 1株 -> 2株,,,,,
1091,3815,(株)メディア工房,2014-02-26,分割: 1株 -> 100株,,,,,
1092,3815,(株)メディア工房,2015-03-27,分割: 1株 -> 2株,,,,,
1093,3816,(株)大和コンピューター,2013-04-25,分割: 1株 -> 1.5株,,,,,
1094,3816,(株)大和コンピューター,2015-01-28,分割: 1株 -> 1.5株,,,,,
1095,3816,(株)大和コンピューター,2016-07-27,分割: 1株 -> 1.2株,,,,,
1096,3816,(株)大和コンピューター,2017-07-27,分割: 1株 -> 1.1株,,,,,
1097,3822,(株)Ｍｉｎｏｒｉソリューションズ,2015-07-29,分割: 1株 -> 2株,,,,,
1098,3823,(株)アクロディア,2014-02-26,分割: 1株 -> 100株,,,,,
1099,3825,(株)リミックスポイント,2013-09-26,分割: 1株 -> 100株,,,,,
1100,3825,(株)リミックスポイント,2015-07-29,分割: 1株 -> 5株,,,,,
1101,3826,(株)システムインテグレータ,2012-08-29,分割: 1株 -> 200株,,,,,
1102,3826,(株)システムインテグレータ,2013-07-29,分割: 1株 -> 2株,,,,,
1103,3835,ｅＢＡＳＥ(株),2013-03-27,分割: 1株 -> 400株,,,,,
1104,3835,ｅＢＡＳＥ(株),2017-09-27,分割: 1株 -> 2株,,,,,
1105,3836,(株)アバント,2010-06-28,分割: 1株 -> 200株,,,,,
1106,3836,(株)アバント,2013-10-29,分割: 1株 -> 2株,,,,,
1107,3836,(株)アバント,2016-11-28,分割: 1株 -> 2株,,,,,
1108,3836,(株)アバント,2017-10-27,分割: 1株 -> 2株,,,,,
1109,3837,アドソル日進(株),2008-03-26,分割: 1株 -> 2株,,,,,
1110,3837,アドソル日進(株),2013-12-26,分割: 1株 -> 3株,,,,,
1111,3837,アドソル日進(株),2016-09-28,分割: 1株 -> 2株,,,,,
1112,3839,(株)ＯＤＫソリューションズ,2013-09-26,分割: 1株 -> 100株,,,,,
1113,3840,パス(株),2014-03-27,分割: 1株 -> 100株,,,,,
1114,3841,(株)ジーダット,2013-03-27,分割: 1株 -> 100株,,,,,
1115,3842,(株)ネクストジェン,2013-06-26,分割: 1株 -> 100株,,,,,
1116,3843,フリービット(株),2007-11-27,分割: 1株 -> 3株,,,,,
1117,3843,フリービット(株),2012-04-25,分割: 1株 -> 400株,,,,,
1118,3844,コムチュア(株),2017-09-27,分割: 1株 -> 3株,,,,,
1119,3845,(株)アイフリークモバイル,2011-02-04,分割: 1株 -> 4株,,,,,
1120,3845,(株)アイフリークモバイル,2013-09-26,分割: 1株 -> 100株,,,,,
1121,3848,(株)データ・アプリケーション,2013-09-26,分割: 1株 -> 200株,,,,,
1122,3850,(株)ＮＴＴデータイントラマート,2013-03-27,分割: 1株 -> 200株,,,,,
1123,3851,(株)日本一ソフトウェア,2013-03-27,分割: 1株 -> 200株,,,,,
1124,3852,サイバーコム(株),2014-03-27,分割: 1株 -> 2株,,,,,
1125,3852,サイバーコム(株),2015-08-27,分割: 1株 -> 2株,,,,,
1126,3853,インフォテリア(株),2011-06-28,分割: 1株 -> 200株,,,,,
1127,3853,インフォテリア(株),2014-02-21,分割: 1株 -> 1.245株,,,,,
1128,3853,インフォテリア(株),2014-05-20,分割: 1株 -> 0.895株,,,,,
1129,3854,(株)アイル,2009-08-03,分割: 1株 -> 300.03株,,,,,
1130,3854,(株)アイル,2013-07-29,分割: 1株 -> 2株,,,,,
1131,3856,Ａｂａｌａｎｃｅ(株),2013-12-26,分割: 1株 -> 100株,,,,,
1132,3856,Ａｂａｌａｎｃｅ(株),2014-03-18,分割: 1株 -> 1.163株,,,,,
1133,3856,Ａｂａｌａｎｃｅ(株),2014-06-20,分割: 1株 -> 0.985株,,,,,
1134,3858,(株)ユビキタス,2013-09-26,分割: 1株 -> 100株,,,,,
1135,3864,三菱製紙(株),2016-09-28,分割: 1株 -> 0.1株,,,,,
1136,3877,中越パルプ工業(株),2017-09-27,分割: 1株 -> 0.1株,,,,,
1137,3895,ハビックス(株),2006-03-28,分割: 1株 -> 2株,,,,,
1138,3901,マークラインズ(株),2017-06-06,分割: 1株 -> 4株,,,,,
1139,3902,メディカル・データ・ビジョン(株),2015-06-26,分割: 1株 -> 4株,,,,,
1140,3902,メディカル・データ・ビジョン(株),2016-06-28,分割: 1株 -> 2株,,,,,
1141,3902,メディカル・データ・ビジョン(株),2017-04-26,分割: 1株 -> 2株,,,,,
1142,3904,(株)カヤック,2016-06-28,分割: 1株 -> 2株,,,,,
1143,3908,(株)コラボス,2016-11-28,分割: 1株 -> 2株,,,,,
1144,3909,(株)ショーケース・ティービー,2016-03-29,分割: 1株 -> 2株,,,,,
1145,3909,(株)ショーケース・ティービー,2016-07-27,分割: 1株 -> 2株,,,,,
1146,3910,(株)エムケイシステム,2015-07-29,分割: 1株 -> 5株,,,,,
1147,3912,(株)モバイルファクトリー,2016-09-28,分割: 1株 -> 2株,,,,,
